Token,Type,0-arch/arch_3,1-arch/arch_3,2-arch/arch_3,3-arch/arch_3,4-arch/arch_3,0-banana/banana_1,1-banana/banana_1,2-banana/banana_1,0-cabbage/cabbage_1,1-cabbage/cabbage_1,2-cabbage/cabbage_1,3-cabbage/cabbage_1,0-carrot/carrot_1,1-carrot/carrot_1,2-carrot/carrot_1,3-carrot/carrot_1,4-carrot/carrot_1,5-carrot/carrot_1,0-corn/corn_4,1-corn/corn_4,2-corn/corn_4,3-corn/corn_4,4-corn/corn_4,0-cube/cube_1,1-cube/cube_1,2-cube/cube_1,3-cube/cube_1,0-cuboid/cuboid_1,1-cuboid/cuboid_1,2-cuboid/cuboid_1,3-cuboid/cuboid_1,4-cuboid/cuboid_1,0-cucumber/cucumber_1,1-cucumber/cucumber_1,2-cucumber/cucumber_1,3-cucumber/cucumber_1,4-cucumber/cucumber_1,0-cylinder/cylinder_1,1-cylinder/cylinder_1,2-cylinder/cylinder_1,3-cylinder/cylinder_1,4-cylinder/cylinder_1,0-eggplant/eggplant_4,1-eggplant/eggplant_4,2-eggplant/eggplant_4,3-eggplant/eggplant_4,0-lemon/lemon_1,1-lemon/lemon_1,2-lemon/lemon_1,0-lime/lime_4,1-lime/lime_4,2-lime/lime_4,3-lime/lime_4,4-lime/lime_4,0-orange/orange_1,1-orange/orange_1,2-orange/orange_1,0-plum/plum_3,1-plum/plum_3,2-plum/plum_3,3-plum/plum_3,4-plum/plum_3,0-potato/potato_4,1-potato/potato_4,2-potato/potato_4,3-potato/potato_4,0-semicylinder/semicylinder_3,1-semicylinder/semicylinder_3,2-semicylinder/semicylinder_3,3-semicylinder/semicylinder_3,4-semicylinder/semicylinder_3,0-tomato/tomato_3,1-tomato/tomato_3,2-tomato/tomato_3,3-tomato/tomato_3,0-triangle/triangle_3,1-triangle/triangle_3,2-triangle/triangle_3,3-triangle/triangle_3,4-triangle/triangle_3
apple,rgb,1.8479071742683353e-06,1.3058097392322623e-06,2.6990166785936677e-06,1.535145552600906e-05,1.0088510220036882e-05,0.40184209845628904,0.3854087436129243,0.41220898091621744,0.09200967011550401,0.12024060702249006,0.12239111655524855,0.11965962642649683,0.8225700875397711,0.8478843404592364,0.8657704695366039,0.8785044402649888,0.9074130544536658,0.9178169431640937,0.2015683195393017,0.20676050625671702,0.21079485956949667,0.21418978357408702,0.2197183595917939,0.002810400670501654,0.0029715464855414797,0.0029617819024212867,0.003599076380895081,0.0031173255984431976,0.00269725015144422,0.002689473550407545,0.0028364951597873393,0.0026440398893800452,0.0020245373913959737,0.0028030027658388925,0.0037772832329586023,0.006547374985375327,0.008962542412715019,0.008914309619149519,0.005547437016630741,0.00955960848841088,0.0059368579272140376,0.005890363837178758,0.10961089781723818,0.1522356170842803,0.16024959849876944,0.1673238872143284,0.01495247319842666,0.017098070180334168,0.016213770097369334,5.521773986952842e-05,0.00021545690630664035,0.0002542084927566226,0.00024742507828391105,0.00040969207679661,0.2821617572662967,0.5425632501410587,0.16590421659564722,0.7265518267614326,0.8026447552042678,0.8409179242905623,0.883793970945001,0.9193841674769483,0.6190113442074531,0.5663309214069455,0.5177360276878609,0.45647547682245104,0.003474233702510684,0.010426432882760765,0.0034326710150946967,0.011838036780295958,0.0038122553748700834,0.06353342877737803,0.06423410465368952,0.0484375570013351,0.04553316124033517,3.4632189872879633e-06,4.007860548930063e-06,5.851173763141355e-06,8.493019198732705e-06,7.58067738560878e-06
apple,shape,2.114113146186643e-05,2.488898306561188e-06,1.1632807578247961e-11,1.5776557999701807e-12,5.75613414541517e-10,3.819758830223985e-21,0.18314589127757047,0.16613119932804313,3.265375505526425e-14,2.895178408747435e-05,2.8485824158504324e-10,2.2006404347156417e-09,1.6694189430017807e-10,6.65992094185361e-11,2.7279365895634896e-20,6.887030490738917e-18,1.0630956828609623e-25,1.7846124090762019e-16,3.4100613873355927e-08,6.129200079056568e-11,1.6841258652062778e-10,1.297554791621353e-10,1.2046358735579734e-09,1.488177498699404e-06,8.653101086390904e-07,1.3942081184203654e-08,3.0544121228501615e-06,2.3542822786170966e-07,3.672415656368342e-07,4.057647818741864e-07,3.5650279165480718e-09,3.76347380058458e-09,2.8578888520614307e-16,7.420421272439634e-10,8.74960946108682e-24,8.550513716810072e-11,2.865025603019517e-16,7.393190609698675e-13,1.7962795941673433e-09,0.0003215196621765979,4.155189376808776e-09,6.376801742026454e-17,8.891442614589144e-09,1.1428165748120536e-07,5.06554158325868e-09,2.5991145315590973e-11,5.738456392047083e-12,3.484889878007845e-08,1.6984581848113793e-05,0.002177191750851,0.0001809908729205784,7.200932541246404e-06,8.41615720710279e-06,0.5606671011498486,0.9955548308976903,0.001316047335024198,0.8807521580487819,0.9999154413905706,0.9999603778188451,0.33239756329769377,6.345398164973839e-05,0.9999991432193482,1.1662383284066889e-08,8.600260740660848e-13,1.4409266936433642e-13,0.002147357925849975,7.477765674024754e-11,2.263868183845237e-06,1.1479158117807427e-09,0.00046444583288293,0.0012655188133572374,1.3518758436957418e-08,2.2309223490993086e-07,0.7742047198680118,0.2454004247353932,5.3483928421592365e-09,1.9582290632977958e-10,3.453672567075278e-09,2.6489544882828e-11,2.4462623358962572e-08
apple,object,1.1692072101560851e-07,3.2585101544180025e-09,2.100304209066742e-11,1.430596707089014e-14,1.3751509300326815e-09,1.4733209773093914e-09,0.22009235733795965,0.012762126436153482,1.8138921146138914e-08,0.0006301856302244872,2.2076234953794107e-10,9.35388168116159e-09,1.9704832978183723e-05,1.6011687005675754e-07,2.3056291373222594e-10,9.80335337048932e-13,8.415416027847876e-15,2.2114004497060103e-12,9.49238667854786e-05,7.269796497984203e-08,1.2940150978874242e-07,2.458687478798661e-06,6.966372222159366e-07,3.423856496076215e-07,1.0974250041575283e-07,1.3429228349917725e-09,1.3830236615856551e-07,1.0879624441535809e-09,4.984683786277368e-11,5.161375553877689e-11,1.3840568734875074e-09,3.696124481808398e-08,7.163954741671775e-11,7.168788577688462e-08,7.109671480832048e-15,8.848931793249193e-12,5.540294058160312e-11,1.2606734537695478e-10,4.1823622448000206e-13,3.806457076988736e-09,1.5194683909533222e-12,2.1625995138591234e-13,6.112884588764315e-06,3.546980220746509e-06,1.449695309990306e-07,1.5598312169175696e-08,6.727130703665121e-10,1.553362923151852e-08,7.508219418596606e-07,8.93272777501589e-05,0.00024015314306834434,0.0001165708643711149,1.344685330618709e-05,0.0016364507733415633,0.3585290039260881,0.0006454294456955947,0.2713986543325186,0.9999752839799599,0.9999983067906221,0.9999736425589812,0.9989380107440422,0.9999998633544316,7.904940937479214e-08,4.726289609810664e-08,1.0157898484796468e-09,0.0297455232653536,5.555154318747338e-12,7.893730769515542e-09,2.1153060554176916e-09,2.777545017498e-06,4.643384842250583e-07,3.9933548562258616e-07,1.45146499148867e-06,0.5693164039443954,0.3347530044819342,4.096319099975976e-12,1.589119266691062e-09,3.174731271611676e-12,1.2734845509640519e-12,6.926061494878231e-11
arc,rgb,0.3333123727199434,0.6492552904161004,0.41521261463007947,0.22852538242709783,0.4690900700321459,4.815656494053411e-05,6.63808171191206e-05,5.957786204394246e-05,1.2686474945643117e-06,7.449928192172384e-07,7.357252254839679e-07,1.775641203510419e-06,4.837743124513268e-07,3.681998756864204e-07,5.5899700785071e-07,4.488480314954802e-07,7.513226979551267e-07,8.262797720159839e-07,1.626034460057656e-06,1.6991352898995017e-06,1.76284395760081e-06,1.821755414970777e-06,1.6779647786830916e-06,0.8666750305609999,0.8593136294299382,0.8602058773480687,0.8200922550806723,0.8351898249249824,0.8697620224981235,0.8705600033485797,0.8641575180183939,0.878901609986173,0.010462904997477235,0.005378674278251368,0.003923113574531487,0.0010218257483277575,0.0004505703378041112,0.47253735153146215,0.7079479055760217,0.4681260060624556,0.6928060039395171,0.6959727496134155,3.3130086036861787e-06,6.0127681737297095e-06,6.131444944061474e-06,1.0891128071707317e-05,0.7501912442451528,0.7067878149481304,0.7337576583771942,0.9811303655435486,0.8870608687220788,0.8710692394060117,0.9147291034758696,0.8276289772662443,0.014463977151205386,0.0017735602957322742,0.06009662078570487,6.968538983975152e-08,6.545304374437293e-08,4.419380043636564e-08,5.4842135515567014e-08,6.072668779569097e-08,0.00013152123181044004,0.0004606540869054027,0.0011498209640307395,0.0022166883683569817,0.824765950033187,0.38349259854950324,0.8403448095850005,0.33639631266547865,0.8254056764925186,0.07060901376650189,0.06631455216825936,0.10974144406286945,0.10791151464976248,0.5229082414333717,0.5151186305941481,0.43235675039151994,0.22576492111719237,0.3133725258108355
arc,shape,0.7708074615914993,0.9993017771818805,0.8176493941318699,0.9052385168003856,0.997841590107036,0.09792358313590986,1.05813741441518e-09,2.270019469514973e-05,1.5489291620544278e-06,9.790499707702506e-05,0.26304153101932576,1.0536870898567758e-06,0.007299652473842025,3.460225597044995e-07,0.8680905583626267,2.5897624954762476e-08,0.0018389739882608653,1.4669117398323283e-08,4.027658136797058e-07,1.9599758928566384e-06,1.2662215248031494e-06,1.4371078771900854e-05,7.3458536307624596e-09,1.0796796091746337e-05,4.7176367436227756e-05,6.379927008487375e-05,1.928720377788162e-05,1.6299349851819323e-05,0.13923827803443167,0.004031620826547624,0.003301377450299698,0.0003323966623488363,1.1913488593011553e-05,1.8446620194916954e-05,0.7744702216345838,2.0194828692244468e-05,9.142648329051874e-06,1.1241276560750318e-06,1.9444439935573243e-05,1.920854012351255e-05,4.573190751545932e-06,0.0010703578281310673,0.0050135627922862054,0.005841447214387944,2.6032639155105826e-05,1.119265214847915e-06,4.328868940262803e-09,8.00142576715014e-08,2.2274497212599113e-07,2.561350780483538e-05,3.522625817083583e-07,8.710059840171333e-08,6.958468598398712e-08,6.818382834920298e-07,1.0871993685660039e-07,9.230222879122233e-09,7.813094709409105e-08,0.00010811267767838332,2.7287401454587074e-06,5.230500347809021e-06,7.188788404951449e-08,1.489118326430409e-07,4.5104774055754933e-10,2.465807282086655e-10,3.037877644473343e-07,3.7712046963085647e-07,4.1969305310226086e-08,8.640428115250318e-08,7.202029473572755e-09,1.3761898998576756e-05,8.191815193816105e-06,5.862353318557456e-08,1.2164542815814718e-07,1.3654591795098128e-06,2.973335586349093e-07,1.2329859721679607e-06,0.00036918230879841627,1.0651817906404856e-05,9.947312446390744e-08,2.798682141250996e-06
arc,object,0.8809682056655849,0.9997771981267802,0.9436163102956483,0.9605589771221991,0.9986530407859975,0.0426787303017109,6.020362884349004e-10,1.243917734081923e-06,7.993688091618122e-07,4.839548333848755e-06,0.020097442933898493,1.6891645937134112e-07,7.962770462635676e-05,3.0285196721507554e-08,0.08900353714425775,6.999156960597541e-10,0.0005153575306982792,1.0165251861287574e-09,7.183356134038487e-09,1.8744180037802283e-08,1.5376579229482505e-08,1.0188352373626029e-07,1.0010118944041641e-09,0.00019718439922730395,0.0011892585641831016,0.00027433595152297137,6.251182056706362e-05,0.00042209006324778404,0.7510232051536783,0.07087037115853785,0.018241906576440543,0.0012213977747852522,2.2469492148973116e-05,1.6276892550142605e-05,0.35415940471352103,1.6282442823755926e-05,1.8246808094824625e-05,1.2133884947650594e-05,0.003702455631366781,0.0014065803607227376,0.0007387187419633171,0.06489535481325764,0.002004503851960076,0.002274341318964113,0.00010227489135320642,1.5641359627839942e-06,7.365901611524674e-08,6.390579497297152e-07,1.2804018473888022e-06,0.0003441556679569137,3.237778918612662e-06,8.015594414014801e-07,7.319788333659041e-07,3.0918695151513415e-06,8.730201351694342e-08,4.794657503589724e-09,1.1912550342510456e-07,3.723379024761313e-08,1.1426125300572708e-09,1.2779430718874345e-09,5.233102316176355e-11,1.0511478147142226e-10,1.6746245772459587e-10,2.686431358296228e-10,1.6868413050225793e-07,6.411725336540408e-08,1.0925138527102075e-06,2.9707573504305973e-06,4.017973587614315e-07,0.00014711066446837205,0.000170223994645969,1.2927910053962842e-08,1.5469019897961614e-08,4.0209599660791355e-08,8.247463319422642e-09,9.171041887000325e-05,0.02867186517594035,0.0004030926358003943,2.875540418043954e-06,4.640617703125284e-05
arch,rgb,0.12303386692959284,0.32183187567874605,0.1578375511919811,0.07073777180221827,0.17798106482116965,2.808603076225902e-05,3.8535545709492734e-05,3.5362138441601456e-05,9.212758599634072e-07,5.989790596740922e-07,5.92463752778797e-07,1.1862417729328358e-06,4.996447117935198e-07,4.1145742722193115e-07,6.21539857527488e-07,5.286505025243788e-07,9.659612649506725e-07,1.1368450891193972e-06,1.0897265691889195e-06,1.1303126021885252e-06,1.1656825715985612e-06,1.1983744986324889e-06,1.11871920680676e-06,0.7951686363036058,0.7860090300357538,0.7873449589134633,0.7334477714962688,0.7476384717574951,0.7979299782637347,0.799168213556341,0.7913309747142189,0.8130535402482892,0.0031526024177793094,0.0016629787214193286,0.0012382749362102583,0.0003454724202072482,0.00016060747546430698,0.3436850979572536,0.5985103617417642,0.345174424808583,0.5835502418223749,0.5872992766548997,1.9913633377310923e-06,3.3307280856189662e-06,3.3943387967430795e-06,5.697244802162631e-06,0.7825519020815368,0.743205760997274,0.7721663544080102,0.9398466307411714,0.7086284885468248,0.6793583383655015,0.7788357048639505,0.6125795160034645,0.021628856341598144,0.0028494506123830864,0.09991990080984005,1.022151550433225e-07,1.026056638500274e-07,8.543131609401744e-08,1.0600365540233575e-07,1.3609041514429743e-07,0.00011307163177856913,0.0004627189332640076,0.00134730325394155,0.002742584041654242,0.7384177109463046,0.26227203752835165,0.7638379662643255,0.22523548481792943,0.7470247360598109,0.6286669829769371,0.6162609783083063,0.7429156875230652,0.7499435412707562,0.21625452957803398,0.21018475961009506,0.1608237342944082,0.07156563486922654,0.10508760927338102
arch,shape,0.996977615792097,0.9999713357351592,0.7782349385323643,0.8292395799390329,0.9998483403620639,0.006209840453763688,7.0346333726123e-17,5.511759765873143e-11,1.9088864038996442e-06,0.001795142514877937,0.2461166187313598,0.00026037789547811576,4.635809209646695e-06,1.2837540835276522e-10,0.7252336693385645,5.864801135344962e-07,0.0002444062872276208,1.57455518210548e-06,1.3034059388862533e-07,1.518912682298879e-08,1.9147569712124033e-07,2.8304994910056924e-07,0.030041052931338696,3.6393319534275007e-06,5.209866160284005e-06,0.0013423354163710135,4.8953708993707836e-05,0.00021465400466267936,0.9933736041975281,0.27799548584828365,0.03986792207680888,0.03544730574738138,1.3152622874689703e-05,2.3540497809597172e-05,0.014688547766872012,0.9854690548587955,9.159231296588226e-07,0.07733465078560314,0.0017922093467633985,3.8459333755676176e-07,4.101780375272336e-05,0.3399806766362536,0.02213148756943492,0.01041538447172696,0.04983392217378644,0.0006397605056930987,0.011518183357754543,2.3319243639871546e-07,7.78797763221948e-10,0.00017489919960336021,3.8170960191912875e-06,9.75780914717054e-07,2.244583186212499e-07,2.400189061137617e-07,1.7978150651847182e-10,2.5596493926799333e-06,3.905682416076798e-08,4.181744494997034e-06,9.865081986663525e-08,3.1687268656175986e-06,3.6482673040511318e-09,3.369243621259212e-06,1.3638960114533982e-10,3.564015562939117e-05,2.8378559908919703e-05,1.4289930747691914e-11,7.349524533360681e-10,0.001289006215941985,0.00020684632457836376,4.140126531534759e-05,1.357449331738886e-06,2.2934510785861413e-05,5.238462937756861e-11,8.210122945873813e-14,4.1441851042369697e-17,2.1535563314745487e-08,0.0004132457498226693,3.469897079252594e-06,0.0012741618566113496,0.0002709326347530535
arch,object,0.9302048637616435,0.9974913468482449,0.20467762119133887,0.027615586649318832,0.8242400903155094,7.861681454281874e-07,2.149416811835956e-18,4.991994012671809e-12,1.3892134913951723e-06,2.0757832060435366e-06,0.005106314226552842,3.8574647982446794e-05,7.705860170272134e-09,6.36246364067106e-10,3.793922126003448e-05,4.8885912958539644e-08,5.545922308891617e-05,3.13490990781202e-07,3.511344456127577e-08,2.455389740757598e-07,4.976020738076196e-07,2.725320489428315e-07,0.00012248365285928554,3.459841026850967e-05,9.624023830747098e-05,0.0015572377362707197,5.8958525935708315e-05,9.75697361046242e-05,0.6789142364823927,0.03219657130391442,0.061479390698229455,0.24358424946295243,3.172691514188287e-05,8.305789695380676e-05,0.00405284979265273,0.35910164956103946,5.033356673218508e-07,0.003721472592690368,0.0013611263221936481,9.156365826086228e-06,7.12516616991488e-05,0.011446444335671827,0.00020577259969802017,1.1106929841667186e-05,0.0013031146014040546,9.542333145103991e-08,0.012477504214603426,8.763574395149644e-07,6.165526574039926e-08,0.0002852364863086619,4.447483181489189e-06,3.2710926975375664e-07,3.4202334435128976e-07,1.3154798345043546e-06,3.958311143901603e-08,6.616559939837521e-08,1.2541885825789886e-07,2.9829046002422096e-09,1.9195698575740735e-10,2.856474614545392e-11,9.602532078906268e-13,1.6966130212347767e-10,9.730411462855606e-12,8.235080595919212e-07,2.631841874874702e-06,3.510666606737085e-10,1.8122052491567043e-08,0.00035310468569904813,0.0011113246584378998,7.010254085605596e-05,2.7201589743852165e-05,0.002328331654921521,4.0681487581383596e-07,3.775761617759916e-09,4.373533656027833e-11,2.304488985667175e-07,0.00010132694781880846,2.3824869264113546e-06,0.00010015795525284777,3.247950591711721e-06
arched,rgb,0.05668842018209382,0.16612931434100814,0.07147368585376138,0.027573892735421997,0.07440489826289452,7.381374871538176e-06,1.0101414023457703e-05,9.262821886575186e-06,3.043628871944829e-07,2.0002420122324197e-07,1.977048336672925e-07,3.762708257085089e-07,1.4151196219487152e-07,1.1755082953324213e-07,1.7441192165063636e-07,1.4953648764126746e-07,2.6999567708381327e-07,3.187208122066672e-07,3.3325483679438775e-07,3.4420165011306776e-07,3.5377816757239633e-07,3.626514700346036e-07,3.3925070017494483e-07,0.536393459811923,0.5223586077675866,0.5243881726187145,0.448883733189677,0.46744615271960727,0.5406703678325483,0.5426236108346568,0.5304409231299685,0.5650931227763253,0.000949841060325981,0.0004994061789395406,0.00036855484868165105,0.00010319503894701673,4.8245454864421475e-05,0.13043991476216266,0.3036622195382641,0.13125476249025278,0.2905386510543319,0.29379852904120607,6.155972282593525e-07,9.78943782416965e-07,9.933623558705314e-07,1.6263541137507966e-06,0.528096448059354,0.47266540085713615,0.5134711237784501,0.8339751124643764,0.427975680465048,0.3933800914252721,0.5191708331771536,0.32302133970378333,0.006431122028117505,0.0008218920168312464,0.032795027093845075,3.324933278261999e-08,3.295311039440658e-08,2.8304053510450403e-08,3.418878073992269e-08,4.3938322541900885e-08,2.972313680075046e-05,0.0001241208314203244,0.0003706577875513888,0.0007655579053526625,0.45531450770856324,0.09181034267883252,0.4900419581517062,0.07610418270014588,0.46696950163903916,0.4734403418789421,0.4611254886794437,0.6099176991683634,0.6222828454411137,0.09882581915604907,0.09482939568173834,0.06907679655953518,0.029096844056980778,0.04339233155466877
arched,shape,0.9798415004185121,0.9996586525497374,0.9972298405056139,0.9572220880739288,0.9956620919011385,0.1239375691093361,1.227124725000399e-08,2.7135376982583744e-05,2.4781285825011913e-06,0.00011194615104182734,0.13743783488557554,7.843703088037747e-07,0.016754657922524684,1.3087492493569167e-06,0.9744386986493335,5.458467323440565e-07,0.0017915283084345825,2.6453043351215327e-07,7.116406914741063e-07,8.319369266341884e-06,5.857132132492315e-06,2.5166812206257314e-05,4.981842356425226e-08,7.193082801932338e-06,1.885142993767125e-05,8.86464863203887e-05,5.292379312225199e-05,0.0001805103360838974,0.05950178559267574,0.004798882042630954,0.007498357694571342,0.0004233400253530272,1.759949255870824e-05,2.370020658228736e-05,0.39955746159358435,9.473267628459591e-05,1.9798500376671103e-05,2.0963989814260986e-06,0.0001151680812116149,0.00010874573530005266,3.571297482163931e-05,0.005656310338332445,0.004518564391624326,0.007463686853325825,7.60333688518068e-05,4.529766619310794e-06,6.75656567811901e-09,2.3142335787926638e-07,3.50340828584034e-07,8.332451085894184e-05,2.1010576309443434e-06,4.154053113417748e-07,3.934665120022432e-07,1.921205237033613e-06,1.626662617973253e-07,3.311669078440232e-08,1.3907213418902382e-07,8.061766271534539e-05,3.641297145584607e-06,9.364157351192479e-06,2.611607564330277e-07,2.741108388062437e-07,3.988990390191471e-09,6.984376486156154e-10,3.692974036249263e-07,1.535165219098017e-07,9.865366661240401e-08,2.650475358590587e-07,4.502289812348056e-08,2.6484435995176224e-05,1.6047250641824607e-05,6.682850539655299e-08,9.185813902563626e-08,7.113994108930287e-07,2.416429607642062e-07,2.812686600618663e-05,0.0011396396417582954,0.00010265434363594851,3.612979884261398e-07,0.00011999058297011391
arched,object,0.969198877662268,0.9996021445019435,0.9987415109031714,0.9536900062626361,0.9810387137335436,0.007030908530822459,1.4344193702140593e-10,8.515548880823275e-07,1.256214499422024e-06,7.411783536412388e-06,0.007908158102579365,1.1558849995437423e-07,0.00010182508723368314,7.599352112024797e-08,0.24046802400047168,2.6390282081788814e-08,0.0006265346996253775,1.8627445346222565e-08,1.823750846723596e-08,5.0019053715317054e-08,5.3325345926617996e-08,1.5710749557495376e-07,1.0166721774992634e-09,8.167515397250772e-05,0.00032760188621409837,0.00040397146384015805,0.00015184622918840344,0.002030886501153041,0.15282878088962823,0.013594125128444533,0.012633258604084823,0.002509973293681084,1.9548361178446332e-05,9.573631193175995e-06,0.11897491578919464,3.0028660946261732e-05,4.780311817405815e-05,1.4739720489236942e-05,0.008530440700469726,0.0017689033521805996,0.001876906029462564,0.03467161683334994,0.0025378945007766994,0.0030848517800291,0.00011213635990225829,2.875751547852548e-06,3.303799356440319e-08,2.625207736510347e-07,5.161139357628169e-07,0.0005399572224257941,6.356687084301323e-06,1.1156879385147907e-06,1.963306183765422e-06,4.857194115431479e-06,3.080932641826816e-08,4.221686359964171e-09,5.184367722355156e-08,9.054653266422219e-08,4.706410120398876e-09,9.27839391135301e-09,3.8834327544595296e-10,1.355491965275768e-09,4.2926586636869067e-10,1.4110514999567477e-10,4.47830018731428e-08,1.8585414888762357e-08,1.302094645995488e-07,9.374485455624418e-07,2.7275458614011573e-07,6.370353875057576e-05,7.52015801852627e-05,1.6483275254184656e-08,1.4779574861746585e-08,4.176914809553633e-08,1.2817223096535696e-08,0.0005245123106501812,0.016428236271583147,0.001638580372253001,6.460518967821834e-06,0.0005459675373045696
archshaped,rgb,0.13533211859327154,0.238807862688283,0.15627711147513432,0.10105581914340707,0.16977165249714704,0.0014895125631545975,0.0017889024871926011,0.001709864739761359,0.00020026490970456102,0.00015866503802061164,0.00015774454287370893,0.00023086854623022358,0.0001576000661985866,0.00014265392531674203,0.00018202314630481423,0.00016720959754875186,0.00024225434767992783,0.0002696334715954348,0.00022230604694812849,0.00022702602769284245,0.00023107786590714072,0.0002347748730921518,0.0002260513265647601,0.5817694735106583,0.5743445213388266,0.5754882453157109,0.5335537383390642,0.5425644424367502,0.5836824019057613,0.5847859478537392,0.5784120573417829,0.5977127731384977,0.019110049326484736,0.01333574123247639,0.011335365700182723,0.005501983280942019,0.0035651995125661846,0.3046488631444718,0.44666477811945837,0.3064486580138319,0.4383741476448725,0.44058540590292944,0.00030769942208809547,0.00041419796132257774,0.0004192506804506201,0.0005640001680087811,0.6014896731596828,0.5712059262954733,0.5942470601357188,0.7270165845427515,0.4797332772942785,0.4607996178903097,0.5365163324547909,0.4223568653674402,0.07720235274003402,0.025321206690501762,0.1781925584919568,6.456429882487314e-05,6.581485182485958e-05,6.11229973321083e-05,6.982957912014488e-05,8.310511665220249e-05,0.0036028936881383152,0.008331496943835769,0.015747591969946313,0.02377726714279579,0.5369005232527808,0.2587788020412681,0.5574178088634419,0.23732698774720842,0.5452569329838407,0.5975494181686726,0.5906192588071714,0.6704340212533297,0.6766290603371667,0.18826023393307423,0.18534839517674617,0.15905483476930754,0.10107305710225828,0.1251580968191845
archshaped,shape,0.9999861826675467,0.9998525741027368,0.5956045161743362,0.525946259889161,0.9991927273832353,0.9778621128280186,4.354857705414496e-10,5.032803539627633e-07,3.659240991348049e-05,0.34809999508309575,0.17937240314340863,3.0145347227981044e-07,0.025003541738517397,2.134089706328069e-06,0.9996505570750969,5.969940843536489e-06,0.003081503383141575,1.1169953796314478e-07,1.116538466845823e-06,5.841408418565545e-08,2.5322861971022073e-07,4.084683915388986e-07,0.0003804595000804763,2.9161568293169722e-05,4.7372542496409245e-05,0.00012550975816719802,2.673081454946613e-05,8.207652023965453e-05,0.47032239268590825,0.008788465213926592,0.0072223101418825994,0.00010105761867725696,2.397133187198231e-05,2.9393274344647278e-06,0.9495445161315977,0.002383662054602045,1.6334756292933602e-06,3.347135113297824e-05,0.00010218970378210153,2.303528665640266e-06,1.86608315325261e-05,0.009217477242562321,0.7952526907613173,0.002521525557170271,0.004445136031516339,0.02692953865187628,2.7103413081108508e-05,1.8580279538951435e-08,1.2909288392664902e-08,1.2802356910475753e-05,1.6103143282816153e-06,1.1821076333302555e-07,6.055783340233427e-08,2.328501954998441e-08,1.7213764838603694e-08,1.1806036019572731e-08,5.6909324085627554e-08,3.4637774441354796e-06,3.7556706950564408e-06,1.945467684594384e-05,1.5445563279679268e-07,7.460698939599124e-07,3.9614696209493404e-12,5.075879647377516e-07,3.4150898372832034e-06,2.765944179742541e-07,2.998341457529556e-08,1.4085027163972233e-05,3.040589576312721e-07,0.0010402460719715636,8.025429955014983e-05,2.2284120482738147e-09,1.8838271402106964e-10,5.623988942332519e-09,1.8286680558134294e-11,1.0293194148852053e-07,0.003004194849069589,1.9988861839230027e-05,9.325426870812824e-07,6.110051749856126e-06
archshaped,object,0.9981952539696437,0.9996557486067722,0.40909817439512147,0.11142875177052984,0.9630733261071454,0.13321239375879002,1.6729682028641637e-11,2.4106304255194118e-08,2.572364202037028e-06,8.500484513194473e-05,0.013706762376557935,1.1838709384532649e-07,0.0014492509351801352,3.0936114174928516e-07,0.4869287967721773,1.6180476104410828e-07,0.00874712889614004,2.2681406709329365e-08,4.790967437241338e-08,2.350889119359962e-08,3.2713936536750204e-08,3.305377949382888e-08,1.3968333439167464e-07,0.00012691290089006548,0.0002817044746072193,0.0010594939405578702,0.00020960946946285559,0.00013020466523694385,0.14972647515217133,0.011160566754175283,0.01800649990196047,0.0005235081120777586,1.1905191288376556e-05,2.582393456142521e-06,0.7057185629295226,0.00021234555759872556,1.0033988556139307e-07,5.61803109111782e-05,2.2935123721737506e-05,9.287374267395875e-07,5.8789638727621215e-06,0.0013463651997126479,0.05871768518689008,0.0005436052680707885,9.3537874600121e-05,6.072625172492673e-05,8.029204893739679e-06,1.9783744287571975e-08,1.9137153031285963e-08,2.1066703736823476e-05,2.4800327465231457e-06,1.096613767569802e-07,1.3789452461891244e-07,1.2130258964107194e-07,3.747083225804833e-08,1.853301179221117e-09,4.871762994934924e-08,1.3446332850733812e-07,2.476593137875576e-08,6.831653747922267e-08,1.061506394353683e-09,4.23200008310038e-09,1.7342142569736578e-12,6.747508666160076e-09,1.5739329779484606e-07,1.4141617323769067e-07,3.0491919721649204e-08,2.182558009555373e-06,1.7266549346672626e-06,0.0006830610324084838,0.00017951674662672194,1.8535363414104126e-07,3.108880473029122e-08,4.1454746906762605e-07,1.8273159782407068e-08,1.8629239087323848e-07,0.0026861331120994055,1.3636142543590094e-06,1.8468441395724983e-07,3.469646720316258e-07
